input_img,question,output,flag,username,timestamp
/root/ocr/donut/flagged/input_img/tmpxwraiw_q.jpg,amount,/root/ocr/donut/flagged/output/tmp3r2kb6a8.json,,,2023-03-19 04:32:37.495127
/root/sroie/donut/flagged/input_img/tmpfe_vdkcd.jpg,/root/sroie/donut/flagged/output/tmprne7wzt6.json,,,2023-03-20 13:49:52.142402
